0.2	99	0	0
0.3	99	0.00176861	8.25518e-05
0.4	99	0.0382045	0.00040279
0.5	99	0.119568	0.000508742
0.6	99	0.20921	0.000436611
0.7	99	0.28558	0.000404323
0.8	99	0.349912	0.000382613
0.9	99	0.390395	0.000305923
1	99	0.417355	0.000292477
