0.5	99	2	0.936567	0.000307875
0.5	99	3	0.90675	0.000458383
0.5	99	4	0.878096	0.000606121
0.5	99	5	0.850552	0.000750533
0.5	99	6	0.824037	0.00089205
0.5	99	7	0.798452	0.00103056
0.5	99	8	0.773745	0.00116555
0.5	99	9	0.749895	0.00129734
0.5	99	10	0.726846	0.00142573
0.5	99	11	0.704524	0.00155077
0.5	99	12	0.682982	0.00167264
0.5	99	13	0.662176	0.00179166
0.5	99	14	0.642006	0.00190776
0.5	99	15	0.622525	0.0020202
0.5	99	16	0.603771	0.00212804
0.5	99	17	0.585716	0.00223132
0.5	99	18	0.568246	0.00233039
0.5	99	19	0.551293	0.00242599
0.5	99	20	0.534995	0.00251686
0.5	99	21	0.519315	0.00260367
0.5	99	22	0.504304	0.00268569
0.5	99	23	0.489967	0.00276308
0.5	99	24	0.476325	0.00283568
0.5	99	25	0.463323	0.00290431
0.5	99	26	0.450988	0.00296935
0.5	99	27	0.43925	0.00303204
0.5	99	28	0.428135	0.00309195
0.5	99	29	0.417499	0.00314935
0.5	99	30	0.407354	0.00320483
0.5	99	31	0.397728	0.00325856
0.5	99	32	0.388534	0.00331078
0.5	99	33	0.379928	0.00336075
0.5	99	34	0.37184	0.00340897
0.5	99	35	0.364323	0.00345537
0.5	99	36	0.357318	0.00349973
0.5	99	37	0.350881	0.00354241
0.5	99	38	0.345043	0.00358212
0.5	99	39	0.339725	0.00361942
0.5	99	40	0.334937	0.00365418
0.5	99	41	0.330574	0.00368634
0.5	99	42	0.326637	0.0037154
0.5	99	43	0.323059	0.00374255
0.5	99	44	0.319946	0.00376733
0.5	99	45	0.31725	0.00378965
0.5	99	46	0.314931	0.00381041
0.5	99	47	0.313034	0.00382924
0.5	99	48	0.311584	0.00384565
0.5	99	49	0.31056	0.00386092
0.6	99	0	1	6.89755e-10
0.6	99	1	0.930019	0.00012928
0.6	99	2	0.864809	0.000254267
0.6	99	3	0.804037	0.00037424
0.6	99	4	0.747412	0.000488638
0.6	99	5	0.6947	0.000596191
0.6	99	6	0.645679	0.00069773
0.6	99	7	0.6001	0.000793722
0.6	99	8	0.557711	0.000885223
0.6	99	9	0.518344	0.000970345
0.6	99	10	0.481746	0.00105038
0.6	99	11	0.447802	0.00112546
0.6	99	12	0.416338	0.00119677
0.6	99	13	0.387196	0.00126348
0.6	99	14	0.360166	0.00132565
0.6	99	15	0.335079	0.00138304
0.6	99	16	0.31197	0.00143677
0.6	99	17	0.290576	0.00148685
0.6	99	18	0.270762	0.00153427
0.6	99	19	0.252458	0.00157848
0.6	99	20	0.235502	0.00161852
0.6	99	21	0.21989	0.00165475
0.6	99	22	0.205641	0.00168761
0.6	99	23	0.192588	0.00171736
0.6	99	24	0.180531	0.00174548
0.6	99	25	0.16946	0.00177043
0.6	99	26	0.159248	0.001793
0.6	99	27	0.14976	0.00181428
0.6	99	28	0.140964	0.00183283
0.6	99	29	0.132814	0.00185025
0.6	99	30	0.125146	0.00186691
0.6	99	31	0.118033	0.00188319
0.6	99	32	0.111601	0.00189825
0.6	99	33	0.105783	0.00191226
0.6	99	34	0.10057	0.00192601
0.6	99	35	0.0959316	0.0019405
0.6	99	36	0.0918052	0.0019551
0.6	99	37	0.0880356	0.00197084
0.6	99	38	0.08473	0.00198766
0.6	99	39	0.0817788	0.0020042
0.6	99	40	0.079136	0.00202139
0.6	99	41	0.0768404	0.00203874
0.6	99	42	0.0749592	0.00205451
0.6	99	43	0.073358	0.00206881
0.6	99	44	0.0719432	0.00208132
0.6	99	45	0.07072	0.00209208
0.6	99	46	0.0697588	0.0020997
0.6	99	47	0.069078	0.00210504
0.6	99	48	0.0685852	0.00210882
0.6	99	49	0.068254	0.00211125
0.7	99	0	1	6.89755e-10
0.7	99	1	0.892081	8.27537e-05
0.7	99	2	0.796014	0.000159006
0.7	99	3	0.71065	0.000227104
0.7	99	4	0.634661	0.000290092
0.7	99	5	0.567039	0.000347648
0.7	99	6	0.506702	0.000397627
0.7	99	7	0.452858	0.000443768
0.7	99	8	0.404911	0.0004851
0.7	99	9	0.362271	0.000522755
0.7	99	10	0.324009	0.000557659
0.7	99	11	0.289723	0.000590043
0.7	99	12	0.258972	0.000622965
0.7	99	13	0.231404	0.00065375
0.7	99	14	0.206729	0.000683106
0.7	99	15	0.184472	0.000711157
0.7	99	16	0.164457	0.000735733
0.7	99	17	0.146777	0.000757419
0.7	99	18	0.131095	0.000778786
0.7	99	19	0.117391	0.000798398
0.7	99	20	0.105346	0.000814851
0.7	99	21	0.09499	0.000831488
0.7	99	22	0.0857532	0.000845603
0.7	99	23	0.0775616	0.000858124
0.7	99	24	0.0701904	0.000870332
0.7	99	25	0.0635476	0.000885493
0.7	99	26	0.0577076	0.000901226
0.7	99	27	0.0524612	0.000916692
0.7	99	28	0.0476512	0.000932548
0.7	99	29	0.0431844	0.000946827
0.7	99	30	0.039252	0.000961754
0.7	99	31	0.0356032	0.000972822
0.7	99	32	0.0321064	0.000981216
0.7	99	33	0.028886	0.000986836
0.7	99	34	0.0259508	0.000987333
0.7	99	35	0.0231384	0.000983212
0.7	99	36	0.0204152	0.000975595
0.7	99	37	0.0179768	0.000965155
0.7	99	38	0.0156724	0.000953732
0.7	99	39	0.0134388	0.000943832
0.7	99	40	0.0115844	0.000934962
0.7	99	41	0.0099924	0.000926709
0.7	99	42	0.0087268	0.000920206
0.7	99	43	0.0077124	0.000917356
0.7	99	44	0.0069156	0.000917636
0.7	99	45	0.0062832	0.000921433
0.7	99	46	0.0055772	0.000926536
0.7	99	47	0.004912	0.000934324
0.7	99	48	0.0043808	0.00094235
0.7	99	49	0.004068	0.000949428
0.8	99	0	1	6.89755e-10
0.8	99	1	0.847092	8.83739e-05
0.8	99	2	0.717355	0.000169083
0.8	99	3	0.607586	0.000241039
0.8	99	4	0.51463	0.000304569
0.8	99	5	0.436076	0.000356831
0.8	99	6	0.369451	0.000399123
0.8	99	7	0.313012	0.000434417
0.8	99	8	0.265125	0.000464376
0.8	99	9	0.22481	0.000492419
0.8	99	10	0.190736	0.000517285
0.8	99	11	0.161998	0.000539001
0.8	99	12	0.137648	0.000553542
0.8	99	13	0.116919	0.000567045
0.8	99	14	0.0991984	0.000576668
0.8	99	15	0.084124	0.000584398
0.8	99	16	0.0709636	0.000590851
0.8	99	17	0.0597488	0.000592576
0.8	99	18	0.0501052	0.00059097
0.8	99	19	0.0415568	0.000585394
0.8	99	20	0.0345328	0.000577478
0.8	99	21	0.028416	0.000573521
0.8	99	22	0.0231204	0.00057187
0.8	99	23	0.018458	0.000572595
0.8	99	24	0.0143732	0.000572089
0.8	99	25	0.010856	0.000571853
0.8	99	26	0.0077404	0.000570843
0.8	99	27	0.005104	0.000569681
0.8	99	28	0.0032588	0.000566228
0.8	99	29	0.0018184	0.000559703
0.8	99	30	0.000914	0.000551108
0.8	99	31	0.0003652	0.000544056
0.8	99	32	0.0001956	0.000540778
0.8	99	33	0.0001848	0.000538941
0.8	99	34	0.0005896	0.000538788
0.8	99	35	0.0010884	0.000541023
0.8	99	36	0.0014512	0.000541189
0.8	99	37	0.0018972	0.000543737
0.8	99	38	0.0024448	0.000548961
0.8	99	39	0.0028568	0.000554279
0.8	99	40	0.0032008	0.000558922
0.8	99	41	0.0033864	0.000563034
0.8	99	42	0.0035212	0.00056988
0.8	99	43	0.0035396	0.000578278
0.8	99	44	0.0033972	0.000585526
0.8	99	45	0.0031268	0.00059072
0.8	99	46	0.0033508	0.000595838
0.8	99	47	0.0035372	0.000600149
0.8	99	48	0.0039304	0.000601126
0.8	99	49	0.0043456	0.000598947
0.9	99	0	1	6.89755e-10
0.9	99	1	0.803297	7.37807e-05
0.9	99	2	0.644998	0.00013616
0.9	99	3	0.517936	0.000189056
0.9	99	4	0.415824	0.000233853
0.9	99	5	0.334021	0.000266052
0.9	99	6	0.268234	0.000290865
0.9	99	7	0.21548	0.000308128
0.9	99	8	0.17314	0.000323936
0.9	99	9	0.139157	0.000335612
0.9	99	10	0.111871	0.00034493
0.9	99	11	0.0900612	0.000349774
0.9	99	12	0.0724192	0.000357
0.9	99	13	0.0582124	0.000367559
0.9	99	14	0.046534	0.000380494
0.9	99	15	0.0368936	0.000393989
0.9	99	16	0.028776	0.000405582
0.9	99	17	0.0220544	0.000411321
0.9	99	18	0.0167628	0.000411954
0.9	99	19	0.0124956	0.000411267
0.9	99	20	0.009484	0.000408608
0.9	99	21	0.0074736	0.000406586
0.9	99	22	0.0062084	0.000404122
0.9	99	23	0.0048908	0.000405375
0.9	99	24	0.004054	0.000405064
0.9	99	25	0.003054	0.000407261
0.9	99	26	0.0019924	0.000405389
0.9	99	27	0.00072	0.000404303
0.9	99	28	-0.000506	0.000404898
0.9	99	29	-0.0015728	0.000405113
0.9	99	30	-0.0025772	0.000407472
0.9	99	31	-0.0036996	0.000411223
0.9	99	32	-0.0049288	0.000417871
0.9	99	33	-0.0056384	0.000425663
0.9	99	34	-0.006234	0.000430855
0.9	99	35	-0.0063944	0.000434127
0.9	99	36	-0.0064372	0.000434285
0.9	99	37	-0.006464	0.00042895
0.9	99	38	-0.0064808	0.000424652
0.9	99	39	-0.006474	0.000416663
0.9	99	40	-0.0061772	0.000406061
0.9	99	41	-0.0054972	0.000392426
0.9	99	42	-0.004638	0.000380792
0.9	99	43	-0.0037544	0.000371363
0.9	99	44	-0.0024972	0.000364743
0.9	99	45	-0.0011168	0.000360524
0.9	99	46	-1.8e-05	0.000356277
0.9	99	47	0.0009276	0.000347244
0.9	99	48	0.0019012	0.000336445
0.9	99	49	0.0028584	0.000327624
1	99	0	1	6.89755e-10
1	99	1	0.76041	7.32287e-05
1	99	2	0.578275	0.000127339
1	99	3	0.439822	0.000168006
1	99	4	0.334749	0.000195557
1	99	5	0.254412	0.0002141
1	99	6	0.193192	0.000230033
1	99	7	0.146575	0.000241941
1	99	8	0.110712	0.000252023
1	99	9	0.0837016	0.000261203
1	99	10	0.0633544	0.000265905
1	99	11	0.047986	0.00026577
1	99	12	0.0361612	0.000264477
1	99	13	0.0269272	0.000266469
1	99	14	0.0197396	0.000268658
1	99	15	0.0141944	0.000270311
1	99	16	0.0104408	0.000271121
1	99	17	0.007992	0.000275581
1	99	18	0.0064424	0.000277743
1	99	19	0.0052376	0.000283371
1	99	20	0.0042608	0.000285774
1	99	21	0.0031608	0.000292648
1	99	22	0.0023832	0.000299443
1	99	23	0.0020876	0.000302637
1	99	24	0.0018016	0.000304729
1	99	25	0.0014496	0.000306813
1	99	26	0.0010756	0.000309406
1	99	27	0.0009308	0.000310508
1	99	28	0.0005336	0.000313887
1	99	29	0.000588	0.000314878
1	99	30	0.0007932	0.00031777
1	99	31	0.0009564	0.000323636
1	99	32	0.0014124	0.000330014
1	99	33	0.0024636	0.000330585
1	99	34	0.003026	0.000326985
1	99	35	0.0030364	0.000322909
1	99	36	0.002656	0.000313983
1	99	37	0.0023876	0.000301176
1	99	38	0.0019516	0.000291452
1	99	39	0.0018772	0.000283852
1	99	40	0.0015156	0.000278851
1	99	41	0.0011676	0.0002753
1	99	42	0.0007704	0.00027233
1	99	43	0.0002792	0.000271737
1	99	44	-0.00015	0.000273734
1	99	45	-0.0005756	0.00028282
1	99	46	-0.0007928	0.000293937
1	99	47	-0.001256	0.000309483
1	99	48	-0.0011368	0.000321503
1	99	49	-0.0006912	0.000325161
