0.2	99	5	0
0.3	99	3.32907	0.000271321
0.4	99	2.0512	0.00681424
0.5	99	1.04115	0.00488585
0.6	99	0.476552	0.00215007
0.7	99	0.25566	0.000702931
0.8	99	0.150691	0.000346636
0.9	99	0.102837	0.000195846
1	99	0.0747018	0.000136304
