0.2	99	-1	0
0.3	99	-0.999854	7.23365e-06
0.4	99	-0.989864	0.000132068
0.5	99	-0.96639	0.000131024
0.6	99	-0.931449	9.86103e-05
0.7	99	-0.89171	5.8954e-05
0.8	99	-0.848102	5.84966e-05
0.9	99	-0.803892	5.50493e-05
1	99	-0.761293	5.87372e-05
